features,label,directory
"[0.10981184255571973, 0.09077002736657858, 0.0, 0.028475429275951366, 0.2684089979938018, 1.0, 0.9922075457411417, 0.9995890105267007, 0.9503973150201052, 0.9923436819541944, 0.9962334577509242, 0.9981067544421055, 1335.6852775485718, 67.84025328256595, 33.189537365915015, 22.11121976754557, 15.978387844730403, 13.0769834777911, 10.821992209483469, 8.940520834056557, 7.988353491415074, 6.772462107414903, 6.326575224931132, 5.515939110205586, 5.565367034767141, 742.0165304351128, 67.4835619427275, 33.44722677691482, 21.545005753487537, 16.701236426952654, 12.732872813519364, 10.998383628310478, 9.194558000807202, 7.787376303446008, 6.804418276900133, 6.109525711974405, 5.835087190240304, 5.227747487325419]",bitter,EUReCA - dietary eeg
"[0.10280731084621257, 0.06030879869085832, 0.0, 0.013761759105236434, 0.24921699979592152, 1.0, 0.9975102147802841, 0.9759946671838218, 0.9940591628909463, 0.9954496169682521, 0.9961352739243086, 0.999144411824929, 1335.4223023132345, 67.44071471124829, 34.023421181615696, 21.464608508884687, 16.56329317640064, 12.857158575949047, 10.357860819415997, 9.119633941228503, 8.169996210841378, 6.969551074897619, 6.043043445691397, 6.120519886690442, 4.982572283785386, 742.0898148637468, 67.59686019591078, 33.30591795205933, 21.93648854397071, 15.926657897143363, 13.413753422194734, 10.560252255222164, 9.101023156026807, 7.9211017557799215, 7.339112457665289, 5.923067888942597, 5.81536074225187, 5.247513583181459]",bitter,EUReCA - dietary eeg
"[0.08157651318592166, 0.06085723096193849, 0.0003788058200891597, 0.0, 0.21751402294467934, 1.0, 0.9340512775030516, 0.9924844496807296, 0.9918268521064731, 0.9267825026590867, 0.9896486411848089, 0.9999345862395252, 1335.8915978952791, 67.48148121037988, 33.36689476889447, 21.978971907831664, 15.687625878656988, 13.344991519590707, 10.832277309171651, 8.767146843961903, 8.522147665101462, 6.7478835274622595, 5.932925712494573, 5.869966742163795, 5.403008600806048, 742.1540718132998, 67.34985806092467, 33.812807540925775, 21.970754714122545, 15.845863288654993, 13.145318180954206, 10.493641567637056, 9.141184670576543, 7.970417717315289, 7.0304478445120955, 6.303540215803597, 5.280336228691613, 5.562164167458887]",bitter,EUReCA - dietary eeg
"[0.06563386680441842, 0.050112823926486916, 0.011894770189090069, 0.0, 0.19094317617657705, 1.0, 0.883245740283705, 0.9555553075073473, 0.9983054985638646, 0.9750870850484614, 0.9960271241986582, 0.999697907044907, 1336.166193403793, 67.05675875381073, 33.377182196125034, 22.030236336853587, 16.24895720702756, 13.118289474179887, 10.487788599300131, 8.819570528609557, 8.229042201686898, 6.802943313478051, 6.581188611034229, 5.545160135027078, 5.310047217043975, 741.8702781306572, 67.68056170612117, 33.26919568132935, 22.54539655220127, 15.823038534113104, 12.28575171234053, 11.25607787831888, 8.944243662874754, 8.178297004057747, 6.615295957860681, 6.386437870138177, 5.991857781516465, 5.36987345599605]",bitter,EUReCA - dietary eeg
"[0.08596557777415205, 0.06450529816928594, 0.008720167960384322, 0.0, 0.22426529979986048, 1.0, 0.9695967907601537, 0.9946748401400755, 0.98259598273811, 0.989306808467394, 0.9990259732412704, 0.9987615466778237, 1336.3157630325466, 67.77602181775782, 32.77142362859257, 22.094166876937585, 16.267501952267782, 13.410898216408686, 10.115259852284119, 9.190604158835196, 8.07899244105537, 6.649821683311142, 6.255107201350846, 5.577323063367753, 5.035868899485003, 742.2180460392462, 67.47868953122352, 33.067410639250205, 21.92076349389378, 16.571522447471366, 12.512887527531412, 10.973599251092951, 9.409105153779393, 7.693760533859999, 7.280653914841794, 6.17492774979943, 5.49947189573011, 5.12127224911398]",bitter,EUReCA - dietary eeg
"[0.13488250763916262, 0.06576666369310055, 0.0, 0.006755457711375836, 0.23267034550446708, 1.0, 0.9927083326969686, 0.9913025142669643, 0.9252276096388228, 0.9922659017000736, 0.9958216885338935, 0.995914484787215, 1336.4198860778613, 67.27909881839591, 33.37289453867537, 21.5377955022557, 16.258372304250756, 13.14931893418159, 10.669237169041043, 8.544250120895793, 8.263167441781299, 7.2126017364307184, 6.26521770662082, 5.030173129262591, 5.841262898827026, 741.8962793673938, 67.8795325892849, 33.14764915437503, 22.13620294110339, 16.1712830660883, 12.766670434367407, 10.90021597596936, 8.959797198155059, 8.037897395020718, 7.027038659551738, 5.6132699655523615, 6.352137169724809, 4.959388258242196]",bitter,EUReCA - dietary eeg
"[0.09115420809123055, 0.04907512233167058, 0.0, 0.005231501642449831, 0.2198555273989728, 1.0, 0.9921719238895047, 0.9899939257854057, 0.9440720762165439, 0.9980017217879437, 0.9962353252209569, 0.9993133347511424, 1336.47332797045, 67.37231958327459, 33.32571293499858, 21.802932531892264, 16.366208036632294, 12.666513267834954, 10.970896696935487, 8.84721363371386, 8.200473935348002, 6.922626378640992, 6.460565847820337, 5.416361207581902, 5.03444779795432, 742.1298176932486, 67.59860018297792, 32.99292737204482, 22.019347771192336, 16.50138261336989, 13.183037707652506, 10.267959939303413, 9.431959679521487, 7.60792971642494, 6.873133201732223, 6.482567089625687, 5.5263151502706105, 5.4478080470588015]",bitter,EUReCA - dietary eeg
"[0.07542633089429275, 0.04636202291217699, 0.0, 0.03621808263001144, 0.2279828816216864, 1.0, 0.939369126982219, 0.9983044491439436, 0.9897783039644262, 0.9137770289036663, 0.9982953372367787, 0.9989317702335571, 1335.523868693893, 67.89958921123157, 33.311588661491896, 21.963410931391785, 16.193535117245116, 13.280564314078395, 10.175212933952498, 9.39425645541085, 7.535445642342506, 7.256755753763698, 6.461226334073349, 5.837215117004533, 4.906769368734325, 742.0394328025154, 67.41682291727423, 33.3564336556083, 22.166804354286455, 16.31417611056057, 12.597765992706016, 11.158261350815241, 8.71938928981078, 7.7932067563969465, 7.119601721998043, 6.511349199420865, 6.0598723892328685, 4.671507497364851]",bitter,EUReCA - dietary eeg
"[0.11915479463933794, 0.06426898318151461, 0.0, 0.048466590656598606, 0.23362811576729933, 1.0, 0.8076827321237494, 0.9806413375455162, 0.9557300217030626, 0.9308368396279904, 0.9995582211217854, 0.996900186346057, 1335.9963306761529, 67.58002214210492, 33.47629212872096, 21.634583787204356, 16.193156418869158, 13.430028024342548, 10.51564747073487, 8.912331246377658, 7.688608079842839, 7.5726593303188405, 6.212946183115999, 5.522510560800541, 5.003289007142067, 742.6804520317703, 67.08886054424369, 33.85873897096291, 21.526325260606555, 16.341792546782468, 12.787572486095495, 10.942863104592963, 8.93915391789379, 7.8424266721661375, 6.9313034701288245, 6.263767014396169, 5.5412021533406675, 5.28578833703386]",bitter,EUReCA - dietary eeg
"[0.17937393350369774, 0.09136553749692468, 0.0, 0.04070382844110741, 0.27746319185790413, 1.0, 0.9289967833053809, 0.990427494763286, 0.9947520807710059, 0.9957020708531147, 0.9986619328769524, 0.9992586044014294, 1335.9449318656189, 67.83729829774013, 33.05623112851314, 22.155073736391806, 15.700117525679275, 13.179729373237372, 10.534937391654479, 9.24934561397976, 7.670820775801154, 7.3669181651558, 6.264429345020805, 5.567583064241681, 5.00362340446874, 742.2130604482435, 67.64238110401013, 33.201775865902476, 21.839185891059138, 16.655919612743872, 12.783202565745022, 10.558991110271291, 9.152074222000422, 8.029674779477745, 6.724075524061969, 6.481232474154515, 5.5650079110966875, 5.064538509506538]",bitter,EUReCA - dietary eeg
"[0.11255704205048099, 0.0695588850573489, 0.0, 0.0058583445165120325, 0.21327213582669746, 1.0, 0.9252730580727407, 0.9865388825135704, 0.9463422647964015, 0.96493474625194, 0.9988587096157837, 0.9999955699651589, 1335.9309765209412, 67.77159196340719, 33.02065293411568, 21.706682039233307, 16.7611608291065, 13.050500376998441, 10.33904788157636, 9.203076010135472, 7.550786662986839, 6.825467543872723, 6.264607970681569, 5.959543233668752, 4.719431971627145, 742.1977913567537, 67.0406365128619, 33.821438085518224, 21.757736078449856, 16.622523761880046, 12.631940497541255, 10.949923333361177, 8.943230396548937, 7.963817128826963, 6.742664370323753, 6.457908660520445, 5.830950591901125, 5.01504638171596]",bitter,EUReCA - dietary eeg
"[0.07556348457445827, 0.07820749052823803, 0.013851095114694904, 0.0, 0.2244260600778045, 1.0, 0.9623006437663835, 0.9812642135248615, 0.9479659521259619, 0.9336857198215669, 0.9936028393641108, 0.9989477971367231, 1335.7889139342044, 67.33234108905953, 33.854003386200745, 21.618562263356857, 16.021343132217627, 13.213811163664655, 10.905477763988895, 9.07232383406437, 8.133110546572603, 6.318581340680444, 6.654746977767831, 5.699815137458662, 5.125696271946309, 741.8010326138744, 68.08023774618034, 33.030316507615694, 22.0118755045343, 16.42175786952793, 12.53413699474328, 10.949638712786754, 9.128622634698583, 7.479637359360119, 7.478102354374869, 6.426021596730195, 5.353037231124517, 5.3494427263178235]",bitter,EUReCA - dietary eeg
"[0.0985556405710556, 0.1056406410555999, 0.01645725441490473, 0.0, 0.2534408817412024, 1.0, 0.9541130099531525, 0.9904622660259148, 0.9277060317137854, 0.9388683303817213, 0.9978536047675121, 0.9998499935143426, 1336.0904915329766, 67.78596388704483, 33.27552024894211, 21.86452106699697, 16.314517481043733, 12.839396507391267, 10.946191524298317, 8.688663287337818, 7.971584671178794, 6.855402996719304, 6.569291871842677, 5.582020157338893, 5.066070852118831, 741.9622541690111, 67.75748532312602, 33.47785131757914, 22.197962151165456, 15.481357495618578, 13.449651042480664, 10.590287391893327, 8.654008990293452, 8.336402030731115, 6.77097914477308, 6.515751940066245, 5.800133480047258, 4.941072091594986]",bitter,EUReCA - dietary eeg
"[0.08655413697948028, 0.051412938529746655, 0.0, 0.03594003472313486, 0.20727149766743072, 1.0, 0.9634870901585325, 0.8935858267922687, 0.9754445768131023, 0.9440839814593502, 0.9948257977102526, 0.9969617608609037, 1336.214247346989, 67.26041561458814, 33.608650548437495, 22.02251186549863, 16.12998605145071, 12.729810366150215, 10.88634706499068, 9.121681299253684, 7.608436497508592, 7.167629338697702, 6.015159197671334, 6.289726748774061, 4.536729788184535, 741.9264333724079, 67.71404057025711, 33.519979802393635, 21.610612797445803, 16.16992848418138, 13.364145783659538, 10.67596046298696, 9.081414098185604, 7.518429286659029, 7.376370743436829, 5.928094081077235, 5.688123831454552, 5.5707471145532965]",bitter,EUReCA - dietary eeg
"[0.09065912124711438, 0.05137052713343329, 0.0, 0.02659624016019666, 0.21703754619530025, 1.0, 0.9268150269709902, 0.9786947726688863, 0.9616355395313838, 0.9594604121025533, 0.9768776961209359, 0.9971231621355108, 1337.2345545672913, 67.13945051888128, 33.514948873133676, 21.972282838091736, 16.61691603772723, 12.965689308403713, 10.395182140310233, 8.945893363991022, 8.236990724569296, 7.218704910608135, 5.975460637375352, 5.333771125199741, 6.006687646606225, 742.2964225876815, 67.72687230473075, 33.44300207695741, 21.63930678649315, 16.43336194729005, 12.676053026227617, 10.84009413284819, 9.1079755870206, 7.857619408179047, 7.200818135652149, 5.505063268484009, 5.884162920092878, 5.322723985627221]",sweet,EUReCA - dietary eeg
"[0.10173037612821305, 0.06944704985807537, 0.0, 0.039429863273601796, 0.26390037147812284, 1.0, 0.9206906279257419, 0.987931125638636, 0.9595472468948615, 0.9552727874184926, 0.9825720296323643, 0.9997492865750501, 1337.3755901724755, 67.16937895964631, 33.681557252876004, 22.010108040216004, 16.566261487134334, 12.284407951559729, 10.43402714605341, 9.390421834475145, 8.17841661203175, 6.654313084652506, 5.783470812480765, 6.173288145528854, 5.332754530071189, 742.3703046313985, 67.65039299699268, 33.233631328248194, 21.61778796070535, 16.584817977326452, 12.754380381553394, 10.761240611600527, 8.914685246484265, 7.7242378983903075, 7.409947432462573, 5.9028721713671715, 5.672703286755464, 5.133004145488479]",sweet,EUReCA - dietary eeg
"[0.11263784981015906, 0.05773648029358466, 0.0, 0.03401937521971975, 0.241418187424463, 1.0, 0.9802472804922399, 0.9768576323495409, 0.8708881052887725, 0.9948626349305847, 0.9998842622262105, 0.9991090449298743, 1337.5658295429612, 67.21139487331511, 33.00987049408501, 22.668412318838897, 16.126467885504518, 12.930162952213642, 10.266446113089762, 9.253197934901076, 8.360049639735006, 6.787383060886887, 5.879621637751313, 6.115519843145112, 4.768304163689297, 742.4644015527158, 67.31041519905514, 33.635815920798535, 21.989503225576936, 16.131085999247638, 12.748458774237982, 10.847371167113044, 9.1440599240565, 7.539836454347435, 7.245019219578413, 6.025546216241264, 5.905692256488772, 5.207623329391778]",sweet,EUReCA - dietary eeg
"[0.12302271092367058, 0.0462527325490534, 0.0, 0.015551790917794012, 0.20362568887199062, 1.0, 0.9970898058210076, 0.957239368794894, 0.9641007602080609, 0.9838131510174368, 0.9985033609382321, 0.9986845795310105, 1338.4980665521664, 66.90821639737078, 32.85249713860247, 22.71333987414828, 15.831505429980103, 12.714388897034265, 10.433195903585847, 9.483996170340863, 8.239842564189138, 6.569494133065405, 6.0565844260354424, 6.317293194743677, 5.601211951665093, 741.8902303567494, 67.8781853986517, 33.38601030123486, 21.913422898756924, 16.355441408004864, 12.570197296852873, 10.699682655114401, 9.092296882461458, 8.11428066626497, 6.988189694109652, 6.033365459681919, 5.976300651155132, 4.850285357506774]",sweet,EUReCA - dietary eeg
"[0.10131218344254175, 0.06260495849417505, 0.0, 0.005153450632827574, 0.2076693489894941, 1.0, 0.98217046363421, 0.9902861562573572, 0.9739240164962901, 0.9807081317573193, 0.9994174210755932, 0.9961943753619107, 1337.207297599938, 67.46044758447391, 33.14392252520673, 21.93900558837477, 16.811550825607455, 12.387294581354904, 10.295030393750132, 9.585002568050133, 8.286775392350156, 6.373869994941309, 6.510794830697835, 5.7474241362142955, 5.58520347528178, 742.309714182806, 67.75539790775294, 33.09342474380796, 21.929535135742015, 16.288357054845644, 12.594888429289565, 11.04881823844418, 8.937050979898466, 8.104045833207126, 6.300443679003019, 6.475222845910188, 6.176865277037914, 5.118152151270933]",sweet,EUReCA - dietary eeg
"[0.07668876916319928, 0.09005802025751815, 0.011056929318652728, 0.0, 0.23467656141384663, 1.0, 0.9878857239665506, 0.9835359870967584, 0.9993882590512614, 0.9603872344236402, 0.9993891735105278, 0.9995302217079958, 1337.806734317121, 67.09718488432426, 32.6581292147516, 22.803355028470094, 16.492920101218772, 12.563412412598348, 10.30529572799825, 8.826040449834547, 8.90275511292673, 6.619698276755816, 6.290417862484224, 5.2031875823810765, 5.849487578375149, 742.6341641762212, 66.86517246546666, 33.49690232863285, 21.848629152867602, 16.599855407840728, 13.275940507139923, 10.277058494275053, 9.167720317938866, 7.747536567142806, 7.395925321287979, 5.8624636070729, 5.5337271999071165, 5.58013124902156]",sweet,EUReCA - dietary eeg
"[0.07967151814304847, 0.07149788791429677, 0.0, 0.02370089775061744, 0.22442523283467633, 1.0, 0.9895506216605782, 0.9826407215906068, 0.9674162448735703, 0.9817844465410244, 0.9974980625091512, 0.9985815737682995, 1337.0434054077014, 67.47570805140074, 32.510853757367244, 22.435879299076174, 16.578949310563793, 12.960366293155818, 9.929503153618763, 9.442427653780669, 8.485825264866808, 6.842420173475801, 5.912988519634167, 5.384157582524338, 5.4521096013134915, 742.5618205118928, 66.90478108599208, 33.49220866770322, 22.390562556043896, 15.903496371403614, 13.073920321783856, 10.81619530826731, 8.95773450501642, 7.919968264129752, 7.035989182294521, 5.862955068815113, 6.056649932394524, 5.40558281154288]",sweet,EUReCA - dietary eeg
"[0.1016397392539484, 0.03546838977260363, 0.0, 0.01231415796197881, 0.2143841576921658, 1.0, 0.9862593689159038, 0.997899386012593, 0.9528204531122612, 0.9960855364655551, 0.9947096266024086, 0.9924430981346322, 1337.6186927866445, 67.38421359696628, 32.7781956393963, 21.912433623257414, 16.673783997889345, 12.912676982608563, 10.134337315060062, 9.195413706980315, 8.30907281200427, 6.992681390730336, 5.634466235433071, 5.88378938940291, 5.09099850926089, 742.5528324938912, 67.29888540037706, 33.13029422172082, 22.339367787064333, 16.206256355813682, 12.667077432056207, 10.78579618579142, 9.296235541877621, 7.911718853569341, 6.778706300551564, 5.9123997895070595, 6.119486682768797, 5.2479256834028165]",sweet,EUReCA - dietary eeg
"[0.08536240399852109, 0.041251364127141095, 0.0, 0.013816636084379457, 0.20311744523047198, 1.0, 0.9792136735129254, 0.98418617592962, 0.8805811262422236, 0.9971099456818558, 0.9997221296053255, 0.9921768282078651, 1337.1714852293278, 67.40226762353127, 32.978001647635196, 21.441504119357152, 17.030143858492316, 13.152764897772062, 10.395644522004691, 8.589872135594495, 8.408741607322254, 6.9698491833739995, 6.492579571353725, 5.107460743199617, 5.556956264262996, 742.4362179519426, 67.57434124868374, 33.27524352869335, 21.902186177516207, 16.491643195486745, 12.739458709554413, 10.35473473574277, 9.50823438345666, 7.425975986104519, 7.663232531719837, 5.563244101470053, 5.9609968626095196, 5.221300900302829]",sweet,EUReCA - dietary eeg
